Water Quality Data from PISCES 2 located at the Slave River at Fitzgerald ,,,,,,,,,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 00:13:00,4.0,,187,,58.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 02:13:00,4.0,,187,,59.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 04:13:00,4.0,,187,,56.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 06:13:00,4.0,,187,,53.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 08:13:00,4.0,,187,,53.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 10:13:00,4.0,,213,,54.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 12:13:00,4.0,,214,,56.3,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 14:13:00,4.0,,215,,55.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 16:13:00,4.0,,216,,54.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 18:13:00,4.0,,217,,55.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 20:13:00,4.0,,218,,53.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 22:13:00,4.0,,218,,52.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 00:13:00,4.0,,218,,52.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 02:13:00,4.0,,217,,51.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 04:13:00,4.0,,218,,49.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 06:13:00,4.0,,218,,52.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 08:13:00,4.0,,218,,53.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 10:13:00,4.0,,217,,52.3,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 12:13:00,4.0,,218,,53.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 14:13:00,4.0,,218,,52.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 16:13:00,4.0,,220,,53.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 18:13:00,4.0,,221,,52.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 20:13:00,4.0,,221,,55.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 22:13:00,4.0,,223,,54.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 00:13:00,4.0,,224,,55.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 02:13:00,4.0,,226,,55.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 04:13:00,4.0,,226,,56.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 06:13:00,4.0,,227,,54.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 08:13:00,4.0,,226,,57.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 10:13:00,4.0,,227,,57.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 12:13:00,4.0,,227,,57.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 14:13:00,4.0,,228,,57.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 16:13:00,4.0,,229,,59.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 18:13:00,4.0,,229,,57.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 20:13:00,4.0,,229,,55.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 22:13:00,4.0,,228,,55.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 00:13:00,4.0,,228,,55.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 02:13:00,4.0,,228,,54.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 04:13:00,4.0,,229,,55.3,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 06:13:00,4.0,,231,,56.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 08:13:00,4.0,,232,,57.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 10:13:00,4.0,,233,,56.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 12:13:00,4.0,,233,,56.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 14:13:00,4.0,,233,,54.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 16:13:00,4.0,,233,,55.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 18:13:00,4.0,,232,,55.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 20:13:00,4.0,,233,,55.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 22:13:00,4.0,,234,,56.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 00:13:00,4.0,,234,,56.3,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 02:13:00,4.0,,235,,59.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 04:13:00,4.0,,237,,59.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 06:13:00,4.0,,237,,66.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 08:13:00,4.0,,238,,69.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 10:13:00,4.0,,239,,72.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 12:13:00,4.0,,240,,78.3,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 14:13:00,4.0,,240,,81.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 16:13:00,4.0,,240,,84.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 18:13:00,4.0,,240,,88.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 20:13:00,4.0,,239,,87.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 22:13:00,4.0,,238,,85.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 00:13:00,4.0,,237,,78.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 02:13:00,4.0,,235,,77.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 04:13:00,4.0,,233,,72.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 06:13:00,4.0,,231,,68.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 08:13:00,4.0,,228,,68.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 10:13:00,4.0,,226,,63.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 12:13:00,4.0,,224,,61.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 14:13:00,4.0,,221,,58.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 16:13:00,4.0,,219,,57.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 18:13:00,4.0,,215,,56.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 20:13:00,4.0,,213,,56.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 22:13:00,4.0,,212,,57.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 00:13:00,4.0,,211,,54.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 02:13:00,4.0,,210,,53.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 04:13:00,4.0,,209,,53.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 06:13:00,4.0,,208,,59.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 08:13:00,4.0,,207,,49.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 10:13:00,4.0,,205,,49.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 12:13:00,4.0,,204,,46.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 14:13:00,4.0,,203,,46.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 16:13:00,4.0,,202,,45.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 18:13:00,4.0,,201,,43.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 20:13:00,4.0,,200,,44.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 22:13:00,4.0,,199,,44.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 00:13:00,4.0,,198,,44.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 02:13:00,4.0,,197,,43.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 04:13:00,4.0,,197,,41.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 06:13:00,4.0,,196,,42.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 08:13:00,4.0,,195,,41.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 10:13:00,4.0,,194,,41.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 12:13:00,4.0,,193,,39.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 14:13:00,4.0,,192,,38.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 16:13:00,4.0,,190,,37.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 18:13:00,4.0,,189,,36.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 20:13:00,4.0,,189,,36.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 22:13:00,4.0,,190,,37.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/29/2012 00:13:00,4.0,,190,,37.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/29/2012 02:13:00,4.0,,191,,39.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/29/2012 04:13:00,4.0,,191,,37.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/29/2012 06:13:00,4.0,,192,,36.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/29/2012 08:13:00,4.0,,193,,36.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/29/2012 10:13:00,4.0,,194,,34.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/29/2012 12:13:00,4.0,18.69,196,8.10,36.4,8.74,93.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/29/2012 14:13:00,4.0,18.97,198,8.09,36.3,8.71,93.9,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/29/2012 16:13:00,4.0,19.21,201,8.09,35.7,8.69,94.1,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/29/2012 18:13:00,4.0,19.18,204,8.07,34.9,8.68,94.0,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/29/2012 20:13:00,4.0,18.90,207,8.05,36.5,8.70,93.7,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/29/2012 22:13:00,4.0,18.75,209,8.03,37.3,8.71,93.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/30/2012 00:13:00,4.0,18.48,210,8.07,39.6,8.73,93.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/30/2012 02:13:00,4.0,18.33,211,8.12,38.6,8.75,93.1,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/30/2012 04:13:00,4.0,18.30,212,8.12,38.4,8.77,93.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/30/2012 06:13:00,4.0,18.18,211,8.12,37.9,8.77,93.0,,,,,,,
