2014PN510503,OIL SANDS COMPONENT STUDIES,MA2 - MacKay River ,MA2,56.57.59.400,111.54.44.000,56.9665,-111.91222,2014-07-06 12:49,WATER,DISCRETE SAMPLE,,485,,0.036,,1.21,,24.1,,0.039,,0.007,,50.4,,0.013,,1.19,,0.089,,0.81,,0.46,,1.04,,0.164,,0.02,L,0.001,,1710,,0.577,,0.421,,10.9,,88.2,,0.272,,1.88,,0.019,L,0.005,L,0.001,,1.58,,0.01,,0.11,,0.006,,93.3,,0.01,,0.009,,0.014,,7.9,,0.001,,0.109,,1.75,,0.565,,3,,0.9,
2014PN510522,OIL SANDS COMPONENT STUDIES,MA2 - MacKay River ,MA2,56.57.59.400,111.54.44.000,56.9665,-111.91222,2014-07-21 11:10,WATER,DISCRETE SAMPLE,,114,,0.035,,1.04,,18.4,,0.021,,0.002,,55.7,,0.005,,0.412,,0.018,,0.26,,0.204,,0.68,,0.048,,0.01,L,0.001,,1200,,0.21,,0.163,,12.1,,35.2,,0.291,,1.32,,0.008,L,0.005,L,0.001,,0.746,L,0.01,,0.1,,0.001,,117,L,0.01,,0.002,L,0.005,,2,L,0.001,,0.128,,0.784,,0.285,,1.2,,0.5,
2014PN510549,OIL SANDS COMPONENT STUDIES,MA2 - MacKay River ,MA2,56.57.59.400,111.54.44.000,56.9665,-111.91222,2014-08-06 15:36,WATER,DISCRETE SAMPLE,,154,,0.041,,1.24,,20.7,,0.021,,0.005,,59.4,,0.007,,0.504,,0.025,,0.3,,0.252,,0.69,,0.055,,0.01,,0.003,,1290,,0.24,,0.188,,13.3,,59.7,,0.428,,1.45,,0.008,L,0.005,L,0.001,,0.99,L,0.01,,0.11,,0.004,,130,,0.01,,0.005,L,0.005,,2.9,L,0.001,,0.161,,0.864,,0.295,,1.2,,0.6,
2014PN510566,OIL SANDS COMPONENT STUDIES,MA2 - MacKay River ,MA2,56.57.59.400,111.54.44.000,56.9665,-111.91222,2014-08-20 13:46,WATER,DISCRETE SAMPLE,,71.2,,0.042,,1.23,,20.9,,0.019,,0.004,,62.4,,0.007,,0.34,,0.011,,0.31,,0.203,,0.8,,0.027,,0.01,,0.003,,1160,,0.169,,0.147,,15.1,,32.8,,0.448,,1.5,,0.004,L,0.005,L,0.001,,0.871,L,0.01,,0.12,,0.003,,145,,0.01,,0.002,,0.005,,1.3,L,0.001,,0.173,,0.651,,0.254,,1,,0.5,
2014PN510585,OIL SANDS COMPONENT STUDIES,MA2 - MacKay River ,MA2,56.57.59.400,111.54.44.000,56.9665,-111.91222,2014-09-03 10:30,WATER,DISCRETE SAMPLE,,63.7,,0.034,,1.06,,22.3,,0.016,,0.003,,77.1,,0.007,,0.319,,0.011,,0.17,,0.182,,0.58,,0.038,,0.01,L,0.001,,1200,,0.156,,0.152,,16.8,,23.5,,0.451,,1.3,,0.007,L,0.005,,0.001,,0.938,L,0.01,,0.13,,0.003,,160,,0.01,,0.003,L,0.005,,1.9,,0.001,,0.216,,0.693,,0.232,,0.6,,0.5,
2014PN510609,OIL SANDS COMPONENT STUDIES,MA2 - MacKay River ,MA2,56.57.59.400,111.54.44.000,56.9665,-111.91222,2014-09-14 14:01,WATER,DISCRETE SAMPLE,,60.3,,0.028,,0.97,,17.9,,0.011,L,0.001,,58.5,,0.005,,0.291,,0.008,,0.2,,0.151,,1.06,,0.002,,0.01,L,0.001,,1250,,0.142,,0.208,,14.5,,18.3,,0.346,,1.07,,0.003,L,0.005,,0.008,,0.745,L,0.01,,0.09,L,0.001,,137,L,0.01,,0.001,,0.006,,1.4,L,0.001,,0.174,,0.565,,0.209,,1.6,,0.4,
2014PN510630,OIL SANDS COMPONENT STUDIES,MA2 - MacKay River ,MA2,56.57.59.400,111.54.44.000,56.9665,-111.91222,2014-10-01 14:12,WATER,TRIPLICATE SAMPLE - rep1,,196,,0.027,,0.86,,18.8,,0.018,,0.002,,51.6,,0.006,,0.424,,0.027,,0.34,,0.19,,0.56,,0.06,,0.02,L,0.001,,1160,,0.217,,0.181,,13.1,,34.4,,0.219,,1.04,,0.014,L,0.005,L,0.001,,1.17,L,0.01,,0.07,,0.002,,122,L,0.01,,0.003,L,0.005,,6.9,,0.002,,0.122,,0.797,,0.24,,1.2,,0.5,
2014PN510631,OIL SANDS COMPONENT STUDIES,MA2 - MacKay River ,MA2,56.57.59.400,111.54.44.000,56.9665,-111.91222,2014-10-01 14:17,WATER,TRIPLICATE SAMPLE - rep2,,224,,0.028,,0.81,,19,,0.019,,0.003,,49.3,,0.013,,0.456,,0.03,,0.38,,0.191,,0.54,,0.066,,0.02,L,0.001,,1220,,0.228,,0.18,,13,,35.6,,0.211,,1.04,,0.024,L,0.005,L,0.001,,1.17,L,0.01,,0.07,,0.003,,119,L,0.01,,0.004,,0.013,,6.8,,0.003,,0.122,,0.821,,0.242,,1.2,,0.6,
2014PN510632,OIL SANDS COMPONENT STUDIES,MA2 - MacKay River ,MA2,56.57.59.400,111.54.44.000,56.9665,-111.91222,2014-10-01 14:22,WATER,TRIPLICATE SAMPLE - rep3,,193,,0.027,,0.85,,19,,0.018,,0.002,,51.4,,0.004,,0.434,,0.025,,0.35,,0.18,,0.57,,0.062,,0.01,L,0.001,,1170,,0.218,,0.171,,13.1,,33.6,,0.219,,1.02,,0.02,L,0.005,L,0.001,,1.18,L,0.01,,0.08,,0.006,,120,L,0.01,,0.004,,0.01,,5.6,,0.003,,0.121,,0.855,,0.285,,1.1,,0.6,
2014PN510644,OIL SANDS COMPONENT STUDIES,MA2 - MacKay River ,MA2,56.57.59.400,111.54.44.000,56.9665,-111.91222,2014-10-15 09:35,WATER,DISCRETE SAMPLE,,116,,0.025,,0.74,,16.2,,0.012,L,0.001,,47.6,,0.004,,0.323,,0.018,,0.25,,0.168,,0.24,,0.035,,0.01,L,0.001,,992,,0.159,,0.116,,13,,31.5,,0.222,,0.88,,0.005,L,0.005,L,0.001,,1.04,L,0.01,,0.06,L,0.001,,111,L,0.01,,0.002,L,0.005,,2,L,0.001,,0.11,,0.557,,0.201,,1.1,,0.3,
2014PN510679,OIL SANDS COMPONENT STUDIES,MA2 - MacKay River ,MA2,56.57.59.400,111.54.44.000,56.9665,-111.91222,2014-12-15 15:11,WATER,DISCRETE SAMPLE,,186,,0.05,,0.92,,34,,0.019,,0.004,,96.5,,,,0.461,,0.027,,0.4,,0.192,,0.8,,0.047,,0.01,L,0.001,,2130,,0.244,,0.212,,27,,41.5,,0.434,,1.34,,0.013,L,0.005,L,0.001,,1.48,,0.07,,0.1,,0.003,,235,L,0.01,,0.008,,0.009,,5.1,,0.004,,0.339,,0.751,,0.281,,1.8,,0.7,
2014PN510709,OIL SANDS COMPONENT STUDIES,MA2 - MacKay River ,MA2,56.57.59.400,111.54.44.000,56.9665,-111.91222,2015-01-22 15:02,WATER,DISCRETE SAMPLE,,141,,0.056,,1,,36.7,,0.018,,0.004,,149,,,,0.403,,0.022,,0.3,,0.17,,0.71,,0.02,L,0.01,L,0.001,,2420,,0.219,,0.2,,33.5,,25.8,,0.607,,1.31,,0.01,L,0.005,L,0.001,,1.48,,0.07,,0.12,,0.003,,305,,0.01,,0.006,L,0.005,,2.6,,0.001,,0.478,,0.737,,0.267,,1.3,,0.6,
2014PN510713,OIL SANDS COMPONENT STUDIES,MA2 - MacKay River ,MA2,56.57.59.400,111.54.44.000,56.9665,-111.91222,2015-03-13 17:20,WATER,DISCRETE SAMPLE,,180,,0.031,,1.02,,39.3,,0.018,,0.003,,181,,,,0.417,,0.025,,0.28,,0.189,,0.56,,0.062,,0.02,L,0.001,,2220,,0.216,,0.182,,42.9,,22.6,,0.741,,1.45,,0.009,L,0.005,,0.001,,1.61,,0.08,,0.14,L,0.001,,353,,0.02,,0.006,L,0.005,,2.5,L,0.001,,0.613,,0.797,,0.229,,0.9,,0.6,
2012PN510002,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-04 13:45,WATER,DISCRETE SAMPLE,,75.1,,0.016,,0.3,,53.5,,0.01,,0.001,,40.2,,0.005,,0.255,,0.012,,0.22,,0.213,,0.41,L,0.001,,0.01,L,0.001,,1020,,0.111,,0.105,,11.3,,161,,0.205,,0.61,,0.009,L,0.005,L,0.001,,3.36,,0.03,,0.03,,0.002,,150,L,0.01,,0.003,L,0.005,,2.5,,0.021,,0.094,,0.464,,0.101,,1.4,,0.3,
2012PN510011,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-11 12:35,WATER,DISCRETE SAMPLE,,33.4,,0.008,,0.35,,60.7,,0.006,L,0.001,,37.9,,0.003,,0.126,,0.005,,0.14,,0.194,,0.34,L,0.001,L,0.01,L,0.001,,1990,,0.058,,0.026,,10.8,,178,,0.107,,0.44,,0.007,L,0.005,L,0.001,,2.52,,0.03,,0.03,L,0.001,,147,L,0.01,,0.002,,0.038,,1,,0.005,,0.0721,,0.364,,0.077,,0.9,,0.3,
2012PN510025,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-12 14:25,WATER,DISCRETE SAMPLE,,29.7,,0.008,,0.31,,55.4,,0.008,,0.001,,36,,0.003,,0.124,,0.005,,0.12,,0.169,,0.24,L,0.001,L,0.01,L,0.001,,2340,,0.058,,0.48,,9.75,,138,,0.123,,0.53,,0.008,L,0.005,L,0.001,,2.71,,0.04,,0.03,,0.001,,128,,0.01,,0.001,,0.016,,0.7,,0.045,,0.0712,,0.367,,0.073,,4.8,,0.3,
2012PN510030,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-13 12:30,WATER,DISCRETE SAMPLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012PN510036,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-15 10:39,WATER,DISCRETE SAMPLE,,30.5,,0.004,,0.28,,50.7,,0.006,L,0.001,,27.1,,0.003,,0.126,,0.005,,0.11,,0.138,,0.23,L,0.001,L,0.01,L,0.001,,2060,,0.057,,0.182,,8.71,,98.5,,0.135,,0.38,,0.005,L,0.005,L,0.001,,3.35,,0.02,,0.03,,0.002,,114,,0.01,,0.001,,0.009,,1.1,,0.008,,0.062,,0.342,,0.061,,1.2,,0.2,
2012PN510060,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-16 13:50,WATER,DISCRETE SAMPLE,,36,,0.005,,0.28,,50.6,,0.005,,0.001,,26.4,,0.003,,0.146,,0.006,,0.12,,0.141,,0.23,L,0.001,L,0.01,L,0.001,,2110,,0.065,L,0.005,,9.02,,97.6,,0.136,,0.37,,0.006,L,0.005,L,0.001,,3.23,,0.03,,0.03,,0.001,,112,L,0.01,,0.001,,0.033,,0.9,,0.005,,0.0626,,0.408,,0.064,,1.2,,0.2,
2012PN510063,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-18 10:00,WATER,DISCRETE SAMPLE,,109,L,0.001,,0.36,,29.8,,0.008,,0.001,,11,,0.002,,0.369,,0.017,,0.2,,0.138,,0.24,L,0.001,,0.01,L,0.001,,1220,,0.16,,0.03,,4.16,,71.1,,0.178,,0.29,,0.01,L,0.005,,0.016,,1.69,,0.03,,0.02,,0.002,,60.4,L,0.01,,0.002,,0.006,,3.5,,0.012,,0.0606,,0.533,,0.138,,1,,0.2,
2012PN510079,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-19 12:50,WATER,TRIPLICATE SAMPLE - rep1,,34.3,,0.003,,0.27,,48.7,,0.006,,0.001,,26.7,,0.003,,0.141,,0.005,,0.11,,0.119,,0.18,L,0.001,L,0.01,L,0.001,,2090,,0.062,,0.015,,9.79,,86.1,,0.123,,0.41,,0.007,L,0.005,L,0.001,,3.02,,0.02,,0.04,,0.001,,108,,0.01,,0.001,,0.012,,1.2,,0.006,,0.069,,0.373,,0.063,,1.2,,0.2,
2012PN510080,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-19 12:55,WATER,TRIPLICATE SAMPLE - rep2,,37.5,,0.005,,0.31,,48.7,,0.008,,0.001,,30,,0.003,,0.142,,0.006,,0.12,,0.123,,0.21,L,0.001,L,0.01,L,0.001,,2090,,0.064,,0.023,,9.84,,91.1,,0.128,,0.46,,0.006,L,0.005,L,0.001,,3.04,,0.03,,0.03,,0.001,,109,,0.01,,0.001,,0.018,,1,,0.004,,0.0697,,0.409,,0.064,,1,,0.2,
2012PN510081,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-19 13:00,WATER,TRIPLICATE SAMPLE - rep3,,35.6,,0.002,,0.27,,48.7,,0.005,L,0.001,,28.7,,0.002,,0.142,,0.005,,0.11,,0.121,,0.15,L,0.001,L,0.01,L,0.001,,2060,,0.062,L,0.005,,9.59,,88,,0.128,,0.37,,0.007,L,0.005,L,0.001,,3.03,,0.02,,0.03,,0.001,,107,,0.01,,0.001,,0.008,,0.9,,0.003,,0.0671,,0.367,,0.062,,0.7,,0.2,
2012PN510102,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-20 14:41,WATER,DISCRETE SAMPLE,,43.7,,0.015,,0.31,,44.5,,0.007,L,0.001,,32.9,,0.002,,0.162,,0.007,,0.13,,0.133,L,0.02,L,0.001,L,0.01,L,0.001,,1940,,0.074,,0.23,,9.1,,94.6,,0.129,,0.38,,0.008,L,0.005,L,0.001,,2.78,,0.03,,0.02,,0.002,,108,L,0.01,,0.001,,0.091,,1.1,,0.005,,0.0712,,0.33,,0.067,,1.2,,0.2,
2012PN510104,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-22 10:15,WATER,DISCRETE SAMPLE,,28.9,,0.017,,0.31,,46.1,,0.007,L,0.001,,36.9,,0.003,,0.13,,0.005,,0.1,,0.121,L,0.02,L,0.001,L,0.01,L,0.001,,1840,,0.058,,0.155,,9.26,,93,,0.129,,0.37,,0.007,L,0.005,L,0.001,,2.61,,0.03,,0.03,,0.001,,111,L,0.01,,0.001,,0.034,,0.9,,0.004,,0.0739,,0.334,,0.057,,1.2,,0.2,
2012PN510116,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-23 12:35,WATER,DISCRETE SAMPLE,,17.4,,0.015,,0.28,,45.3,,0.005,L,0.001,,32.6,,0.002,,0.093,,0.003,,0.08,,0.094,L,0.02,L,0.001,L,0.01,L,0.001,,1510,,0.045,,0.153,,8.82,,52.4,,0.126,,0.33,,0.006,L,0.005,L,0.001,,2.45,,0.02,,0.03,,0.001,,112,L,0.01,,0.001,,0.034,,0.7,,0.003,,0.0734,,0.299,,0.055,,0.7,,0.2,
2012PN510133,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-25 14:15,WATER,DISCRETE SAMPLE,,37.9,,0.016,,0.28,,45.9,,0.007,,0.001,,36,,0.003,,0.159,,0.005,,0.12,,0.108,L,0.02,L,0.001,L,0.01,L,0.001,,1640,,0.073,,0.125,,8.98,,48.4,,0.125,,0.4,,0.006,L,0.005,L,0.001,,2.45,,0.03,,0.02,,0.001,,111,L,0.01,,0.001,,0.019,,0.9,,0.003,,0.0755,,0.314,,0.073,,1.2,,0.2,
2012PN510137,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-26 09:52,WATER,DISCRETE SAMPLE,,23.4,,0.017,,0.26,,47.6,,0.006,L,0.001,,33.4,,0.003,,0.109,,0.003,,0.1,,0.098,L,0.02,L,0.001,L,0.01,L,0.001,,1760,,0.05,,0.136,,8.51,,54.7,,0.119,,0.31,,0.006,L,0.005,L,0.001,,2.41,,0.02,,0.02,,0.001,,111,L,0.01,,0.001,,0.055,,0.8,,0.002,,0.0681,,0.265,,0.056,,1.1,,0.2,
2012PN510152,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-28 11:45,WATER,DISCRETE SAMPLE,,24.2,,0.014,,0.3,,42.1,,0.006,L,0.001,,36.6,,0.003,,0.12,,0.004,,0.09,,0.11,L,0.02,L,0.001,L,0.01,L,0.001,,1740,,0.055,,0.096,,8.84,,54.1,,0.131,,0.35,,0.006,L,0.005,L,0.001,,2.13,,0.02,,0.02,,0.002,,102,L,0.01,,0.001,,0.028,,0.6,,0.003,,0.076,,0.32,,0.056,,1,,0.2,
2012PN510163,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-04-29 12:40,WATER,DISCRETE SAMPLE,,28.1,,0.019,,0.35,,43.1,,0.007,,0.001,,37.1,,0.022,,0.131,,0.005,,0.08,,0.103,,0.18,L,0.001,L,0.01,L,0.001,,1770,,0.062,,0.317,,9.15,,49.2,,0.141,,0.02,,0.005,L,0.005,L,0.001,,2.06,,0.02,,0.03,,0.004,,94.3,L,0.01,,0.001,,0.027,,0.6,,0.005,,0.0743,,0.394,,0.06,L,0.2,,0.2,
2012PN510166,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-01 11:03,WATER,DISCRETE SAMPLE,,38.1,,0.02,,0.39,,41.1,,0.005,,0.002,,39.9,,0.007,,0.149,,0.006,,0.08,,0.113,,0.29,L,0.001,L,0.01,L,0.001,,1550,,0.072,,0.262,,9.63,,41.3,,0.149,,0.23,,0.004,L,0.005,L,0.001,,1.98,,0.03,,0.04,,0.006,,96.7,L,0.01,,0.001,,0.049,,0.5,,0.004,,0.0774,,0.382,,0.064,,0.2,,0.2,
2012PN510181,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-02 13:42,WATER,DISCRETE SAMPLE,,19.4,,0.021,,0.36,,41,,0.006,L,0.001,,42,,0.002,,0.107,,0.003,,0.09,,0.094,,0.2,L,0.001,L,0.01,L,0.001,,1270,,0.051,,0.135,,9,,25.8,,0.142,,0.43,,0.005,L,0.005,L,0.001,,1.9,,0.03,,0.02,L,0.001,,96.1,L,0.01,,0.001,,0.026,,0.5,,0.003,,0.0681,,0.322,,0.055,,0.9,,0.2,
2012PN510195,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-03 14:10,WATER,DISCRETE SAMPLE,,27.7,,0.021,,0.36,,39.1,,0.007,L,0.001,,42.7,,0.004,,0.127,,0.004,,0.09,,0.097,,0.24,L,0.001,L,0.01,L,0.001,,1290,,0.06,,0.097,,9.13,,29.8,,0.15,,0.46,,0.005,L,0.005,,0.001,,1.89,,0.01,,0.03,L,0.001,,94.3,L,0.01,,0.001,,0.021,,0.6,,0.004,,0.0677,,0.39,,0.059,,1.2,,0.2,
2012PN510198,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-04 10:00,WATER,DISCRETE SAMPLE,,30.3,,0.033,,0.35,,39.4,,0.008,,0.005,,42.3,,0.003,,0.133,,0.005,,0.11,,0.097,,0.73,L,0.001,L,0.01,L,0.001,,1290,,0.061,,0.093,,9.25,,33.2,,0.15,,0.47,,0.005,L,0.005,,0.001,,1.87,,0.03,,0.03,L,0.001,,94.1,L,0.01,,0.001,,0.115,,0.6,,0.003,,0.0652,,0.349,,0.06,,1.3,,0.2,
2012PN510211,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-06 13:41,WATER,DISCRETE SAMPLE,,35.2,,0.024,,0.36,,37.7,,0.007,,0.001,,48.1,,0.003,,0.119,,0.004,,0.11,,0.099,,0.2,L,0.001,L,0.01,L,0.001,,1130,,0.055,,0.055,,9.91,,32,,0.153,,0.49,,0.005,L,0.005,,0.001,,1.82,,0.05,,0.03,L,0.001,,96.5,L,0.01,,0.001,,0.034,,0.7,,0.001,,0.0657,,0.334,,0.059,,1.3,,0.2,
2012PN510225,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-08 14:04,WATER,DISCRETE SAMPLE,,25,,0.028,,0.34,,37.3,,0.006,,0.001,,46.6,,0.004,,0.098,,0.003,,0.15,,0.096,,0.22,L,0.001,,0.01,L,0.001,,946,,0.049,,0.059,,10.3,,30.8,,0.155,,0.5,,0.005,L,0.005,,0.001,,1.72,,0.02,,0.03,L,0.001,,96.5,L,0.01,,0.001,,0.018,,0.5,,0.002,,0.0643,,0.289,,0.054,,1.4,,0.2,
2012PN510228,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-10 11:40,WATER,DISCRETE SAMPLE,,8,,0.025,,0.31,,34.6,,0.007,L,0.001,,50.7,,0.001,,0.05,,0.001,,0.06,,0.066,,0.19,L,0.001,L,0.01,L,0.001,,548,,0.026,,0.057,,10.2,,8.51,,0.139,,0.48,,0.003,L,0.005,,0.001,,1.59,,0.01,,0.03,L,0.001,,94.8,L,0.01,,0.001,,0.04,,0.3,,0.001,,0.0561,,0.131,,0.04,,1.4,,0.1,
2012PN510242,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-12 11:40,WATER,DISCRETE SAMPLE,,15.6,,0.028,,0.33,,37.6,,0.008,L,0.001,,47.2,,0.003,,0.078,,0.003,,0.07,,0.095,,0.12,L,0.001,L,0.01,L,0.001,,884,,0.036,,0.091,,9.99,,30.2,,0.144,,0.49,,0.004,L,0.005,L,0.001,,1.69,,0.02,,0.02,,0.001,,102,L,0.01,,0.001,,0.017,,0.7,,0.001,,0.0551,,0.241,,0.049,,0.9,,0.2,
2012PN510254,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-16 14:09,WATER,TRIPLICATE SAMPLE - rep1,,17,,0.034,,0.43,,37.4,,0.006,,0.002,,46.5,,0.111,,0.073,,0.002,,0.17,,0.082,,0.25,,0.018,L,0.01,L,0.001,,762,,0.036,,0.031,,9.79,,30.2,,0.125,,0.53,,0.002,L,0.005,,0.001,,1.54,L,0.01,,0.04,,0.002,,102,L,0.01,,0.001,,3.09,,0.6,,0.002,,0.058,,0.204,,0.049,,1.1,,0.2,
2012PN510255,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-16 14:14,WATER,TRIPLICATE SAMPLE - rep2,,16.5,,0.027,,0.41,,37.1,,0.005,L,0.001,,49.3,,0.002,,0.075,,0.002,,0.13,,0.093,,0.25,,0.017,L,0.01,L,0.001,,754,,0.038,,0.028,,9.8,,30.2,,0.126,,0.48,,0.003,L,0.005,L,0.001,,1.54,L,0.01,,0.05,,0.003,,100,,0.01,,0.001,,0.008,,0.4,,0.002,,0.0596,,0.207,,0.05,,1.6,,0.2,
2012PN510256,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-16 14:19,WATER,TRIPLICATE SAMPLE - rep3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012PN510261,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-22 10:30,WATER,DISCRETE SAMPLE,,18.5,,0.027,,0.37,,37,,0.004,L,0.001,,47.4,,0.003,,0.085,,0.003,,0.22,,0.1,,0.55,,0.014,L,0.01,L,0.001,,765,,0.04,,0.032,,10.1,,31.6,,0.122,,0.49,,0.003,L,0.005,L,0.001,,1.43,L,0.01,,0.05,,0.003,,101,L,0.01,L,0.001,,0.038,,0.6,,0.003,,0.0542,,0.081,,0.052,,1.4,,0.2,
2012PN510276,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-28 12:40,WATER,TRIPLICATE SAMPLE - rep1,,18.1,,0.033,,0.44,,35.7,,0.005,L,0.001,,54.9,,0.003,,0.075,,0.002,,0.18,,0.09,,0.27,,0.015,L,0.01,L,0.001,,655,,0.036,,0.031,,10.2,,33.7,,0.137,,0.56,,0.002,L,0.005,L,0.001,,1.33,L,0.01,,0.06,,0.003,,99.6,L,0.01,,0.001,,0.02,,0.4,,0.003,,0.0586,,0.197,,0.049,,1.6,,0.2,
2012PN510277,OIL SANDS COMPONENT STUDIES,MU1- Oil Sands - WQ Event Station Muskeg River - Lower Reach,MU1A,57.11.32.380,111.34.18.780,57.19233,-111.57188,2012-05-28 12:45,WATER,TRIPLICATE SAMPLE - rep2,,18.3,,0.033,,0.44,,35.2,,0.005,,0.038,,54.6,,0.003,,0.075,,0.002,,0.14,,0.097,,0.28,,0.017,L,0.01,L,0.001,,640,,0.037,,0.034,,10.1,,33.8,,0.132,,0.59,,0.003,L,0.005,,0.001,,1.31,L,0.01,,0.07,,0.003,,99,L,0.01,L,0.001,,0.023,,0.5,,0.003,,0.0585,,0.262,,0.049,,1.6,,0.2,
