Name,Method short name,Parameter short name
Water - Hydrocarbons,3684,3824_00_00_00_14
Water - Hydrocarbons,3684,3861_00_00_00_14
Water - Hydrocarbons,3684,3896_00_00_00_14
Water - Hydrocarbons,3685,1265_00_00_00_14
Water - Hydrocarbons,3685,1544_00_00_00_14
Water - Hydrocarbons,3685,3827_00_00_00_14
Water - Hydrocarbons,3685,3829_00_00_00_14
Water - Hydrocarbons,4081,4405_00_00_00_14
Water - Hydrocarbons,4081,93_00_00_00_14
Water - Hydrocarbons,4100,3732_00_00_00_14
Water - Hydrocarbons,4102,4048_00_00_00_14
Water - Hydrocarbons,4428,2059_00_00_00_14
Water - Hydrocarbons,4102,4053_00_00_00_14
Water - Hydrocarbons,4300,1094_00_00_00_14
Water - Hydrocarbons,4406,3813_00_00_00_14
Water - Hydrocarbons,4406,3839_00_00_00_14
Water - Hydrocarbons,4406,3888_00_00_00_14
Water - Hydrocarbons,4406,3894_00_00_00_14
Water - Hydrocarbons,4406,4545_00_00_00_14
Water - Hydrocarbons,4406,5310_00_00_00_14
Water - Hydrocarbons,4406,5314_00_00_00_14
Water - Hydrocarbons,4406,5315_00_00_00_14
Water - Hydrocarbons,549,181_00_00_00_14
Water - Hydrocarbons,671,4846_00_00_00_14
Water - Hydrocarbons,692,1432_00_00_00_14
Water - Hydrocarbons,692,4405_00_00_00_14
Water - Hydrocarbons,692,4834_00_00_00_14
Water - Hydrocarbons,706n1,1101_00_00_00_14
Water - Hydrocarbons,718,214_00_00_00_14
Water - Hydrocarbons,786,181_00_00_00_14
Water - Hydrocarbons,1867,289_00_00_00_14
Water - Hydrocarbons,2825,2865_00_00_00_02
Water - Hydrocarbons,4435,5696_00_00_00_14
Water - Hydrocarbons,10350,289_00_00_00_14
Water - Hydrocarbons,10366,3069_00_00_00_14
Water - Hydrocarbons,1435,1530_00_00_00_14
Water - Hydrocarbons,1947,106_00_00_00_14
Water - Hydrocarbons,1947d2,204_00_00_00_14
Water - Hydrocarbons,209,1339_00_00_00_14
Water - Hydrocarbons,2345,93_00_00_00_14
Water - Hydrocarbons,2863d1,145_00_00_00_14
Water - Hydrocarbons,2863d1,147_00_00_00_14
Water - Hydrocarbons,3226n1,4077_00_00_00_14
Water - Hydrocarbons,3227,1088_00_00_00_14
Water - Hydrocarbons,3601,217_00_00_00_14
Water - Hydrocarbons,3670,1328_00_00_00_14
Water - Hydrocarbons,3670,1423_00_00_00_14
Water - Hydrocarbons,3684,3817_00_00_00_14
Water - Hydrocarbons,3684,3846_00_00_00_14
Water - Hydrocarbons,3685,1085_00_00_00_14
Water - Hydrocarbons,3685,1267_00_00_00_14
Water - Hydrocarbons,3685,1277_00_00_00_14
Water - Hydrocarbons,3685,1567_00_00_00_14
Water - Hydrocarbons,3685,1735_00_00_00_14
Water - Hydrocarbons,3685,1736_00_00_00_14
Water - Hydrocarbons,3685,3780_00_00_00_14
Water - Hydrocarbons,3685,5315_00_00_00_14
Water - Hydrocarbons,4081,212_00_00_00_14
Water - Hydrocarbons,4081,3635_00_00_00_14
Water - Hydrocarbons,4081,3756_00_00_00_14
Water - Hydrocarbons,4081,4402_00_00_00_14
Water - Hydrocarbons,4102,4402_00_00_00_14
Water - Hydrocarbons,2825,946_00_00_00_02
Water - Hydrocarbons,4300,1102_00_00_00_14
Water - Hydrocarbons,4300,1561_00_00_00_14
Water - Hydrocarbons,4300,1587_00_00_00_14
Water - Hydrocarbons,4406,1274_00_00_00_14
Water - Hydrocarbons,4406,1528_00_00_00_14
Water - Hydrocarbons,4406,3833_00_00_00_14
Water - Hydrocarbons,4406,3834_00_00_00_14
Water - Hydrocarbons,4406,3838_00_00_00_14
Water - Hydrocarbons,4406,3855_00_00_00_14
Water - Hydrocarbons,692,137_00_00_00_14
Water - Hydrocarbons,692,145_00_00_00_14
Water - Hydrocarbons,692,4526_00_00_00_14
Water - Hydrocarbons,706n1,5312_00_00_00_14
Water - Hydrocarbons,706n2,1531_00_00_00_14
Water - Hydrocarbons,706n2,1552_00_00_00_14
Water - Hydrocarbons,717,1647_00_00_00_14
Water - Hydrocarbons,717,3293_00_00_00_14
Water - Hydrocarbons,10095,2786_00_00_00_14
Water - Hydrocarbons,10095,945_00_00_00_14
Water - Hydrocarbons,1981,140_00_00_00_14
Water - Hydrocarbons,1981,147_00_00_00_14
Water - Hydrocarbons,209,1344_00_00_00_14
Water - Hydrocarbons,209,1353_00_00_00_14
Water - Hydrocarbons,2879,314_00_00_00_14
Water - Hydrocarbons,3221,4212_00_00_00_14
Water - Hydrocarbons,3226n1,144_00_00_00_14
Water - Hydrocarbons,3226n2,292_00_00_00_14
Water - Hydrocarbons,1867,290_00_00_00_14
Water - Hydrocarbons,3401,311_00_00_00_14
Water - Hydrocarbons,4428,1886_00_00_00_14
Water - Hydrocarbons,4428,1887_00_00_00_14
Water - Hydrocarbons,3601,272_00_00_00_14
Water - Hydrocarbons,3601,306_00_00_00_14
Water - Hydrocarbons,4435,5695_00_00_00_14
Water - Hydrocarbons,677,332_00_00_00_14
Water - Hydrocarbons,3670,1421_00_00_00_14
Water - Hydrocarbons,3670,3730_00_00_00_14
Water - Hydrocarbons,3684,1088_00_00_00_14
Water - Hydrocarbons,3684,1103_00_00_00_14
Water - Hydrocarbons,3684,3821_00_00_00_14
Water - Hydrocarbons,3684,3882_00_00_00_14
Water - Hydrocarbons,3685,1528_00_00_00_14
Water - Hydrocarbons,4081,1272_00_00_00_14
Water - Hydrocarbons,4081,3753_00_00_00_14
Water - Hydrocarbons,4102,140_00_00_00_14
Water - Hydrocarbons,4102,312_00_00_00_14
Water - Hydrocarbons,4102,3732_00_00_00_14
Water - Hydrocarbons,4102,4400_00_00_00_14
Water - Hydrocarbons,4102,4406_00_00_00_14
Water - Hydrocarbons,429,569_00_00_00_14
Water - Hydrocarbons,4300,5311_00_00_00_14
Water - Hydrocarbons,4406,1263_00_00_00_14
Water - Hydrocarbons,4406,3776_00_00_00_14
Water - Hydrocarbons,4406,3810_00_00_00_14
Water - Hydrocarbons,4406,3816_00_00_00_14
Water - Hydrocarbons,4406,3835_00_00_00_14
Water - Hydrocarbons,4406,3848_00_00_00_14
Water - Hydrocarbons,4406,3853_00_00_00_14
Water - Hydrocarbons,4406,3899_00_00_00_14
Water - Hydrocarbons,605,1873_00_00_00_14
Water - Hydrocarbons,643u1,226_00_00_00_14
Water - Hydrocarbons,643u1,331_00_00_00_14
Water - Hydrocarbons,643u2,321_00_00_00_14
Water - Hydrocarbons,643u2,331_00_00_00_14
Water - Hydrocarbons,706n2,5315_00_00_00_14
Water - Hydrocarbons,717,3300_00_00_00_14
Water - Hydrocarbons,1867,2850_00_00_00_14
Water - Hydrocarbons,4428,1888_00_00_00_14
Water - Hydrocarbons,10350,217_00_00_00_14
Water - Hydrocarbons,10366,1323_00_00_00_14
Water - Hydrocarbons,1435,1099_00_00_00_14
Water - Hydrocarbons,1435,1575_00_00_00_14
Water - Hydrocarbons,148,642_00_00_00_14
Water - Hydrocarbons,1947,93_00_00_00_14
Water - Hydrocarbons,209,1358_00_00_00_14
Water - Hydrocarbons,2663,331_00_00_00_14
Water - Hydrocarbons,2790,834_00_00_00_14
Water - Hydrocarbons,2863,237_00_00_00_14
Water - Hydrocarbons,2879,1041_00_00_00_14
Water - Hydrocarbons,308,1099_00_00_00_14
Water - Hydrocarbons,3226n1,915_00_00_00_14
Water - Hydrocarbons,3226n2,3076_00_00_00_14
Water - Hydrocarbons,3228,4214_00_00_00_14
Water - Hydrocarbons,3670,3754_00_00_00_14
Water - Hydrocarbons,3684,1564_00_00_00_14
Water - Hydrocarbons,3684,3816_00_00_00_14
Water - Hydrocarbons,3684,3848_00_00_00_14
Water - Hydrocarbons,3684,3875_00_00_00_14
Water - Hydrocarbons,3684,4418_00_00_00_14
Water - Hydrocarbons,3684,4545_00_00_00_14
Water - Hydrocarbons,3685,1263_00_00_00_14
Water - Hydrocarbons,3685,1742_00_00_00_14
Water - Hydrocarbons,3685,1770_00_00_00_14
Water - Hydrocarbons,3685,3852_00_00_00_14
Water - Hydrocarbons,3697,4270_00_00_00_14
Water - Hydrocarbons,4081,3637_00_00_00_14
Water - Hydrocarbons,4100,132_00_00_00_14
Water - Hydrocarbons,4100,155_00_00_00_14
Water - Hydrocarbons,4102,145_00_00_00_14
Water - Hydrocarbons,2367,950_00_00_00_14
Water - Hydrocarbons,4300,1091_00_00_00_14
Water - Hydrocarbons,4357,1882_00_00_00_14
Water - Hydrocarbons,2720,76_00_00_00_14
Water - Hydrocarbons,4428,2057_00_00_00_14
Water - Hydrocarbons,4406,3780_00_00_00_14
Water - Hydrocarbons,4428,2141_00_00_00_14
Water - Hydrocarbons,640,1295_00_00_00_14
Water - Hydrocarbons,643,333_00_00_00_14
Water - Hydrocarbons,4435,5709_00_00_00_01
Water - Hydrocarbons,643u2,226_00_00_00_14
Water - Hydrocarbons,671,1896_00_00_00_14
Water - Hydrocarbons,706n1,1041_00_00_00_14
Water - Hydrocarbons,706n1,1529_00_00_00_14
Water - Hydrocarbons,706n2,1529_00_00_00_14
Water - Hydrocarbons,10366,1317_00_00_00_14
Water - Hydrocarbons,1435,1098_00_00_00_14
Water - Hydrocarbons,157,689_00_00_00_14
Water - Hydrocarbons,1947,146_00_00_00_14
Water - Hydrocarbons,209,1362_00_00_00_14
Water - Hydrocarbons,2429,181_00_00_00_14
Water - Hydrocarbons,2863d2,145_00_00_00_14
Water - Hydrocarbons,3226n1,292_00_00_00_14
Water - Hydrocarbons,3226n1,3074_00_00_00_14
Water - Hydrocarbons,3226n2,219_00_00_00_14
Water - Hydrocarbons,3228,4206_00_00_00_14
Water - Hydrocarbons,3228,4207_00_00_00_14
Water - Hydrocarbons,3228,4213_00_00_00_14
Water - Hydrocarbons,3228,4215_00_00_00_14
Water - Hydrocarbons,3228,4274_00_00_00_14
Water - Hydrocarbons,3228,4292_00_00_00_14
Water - Hydrocarbons,3401,3048_00_00_00_14
Water - Hydrocarbons,3601,312_00_00_00_14
Water - Hydrocarbons,3670,1430_00_00_00_14
Water - Hydrocarbons,3684,1557_00_00_00_14
Water - Hydrocarbons,3684,3780_00_00_00_14
Water - Hydrocarbons,3684,3836_00_00_00_14
Water - Hydrocarbons,3684,3843_00_00_00_14
Water - Hydrocarbons,3684,3897_00_00_00_14
Water - Hydrocarbons,3684,5313_00_00_00_14
Water - Hydrocarbons,3685,1264_00_00_00_14
Water - Hydrocarbons,3685,1274_00_00_00_14
Water - Hydrocarbons,2825,947_00_00_00_02
Water - Hydrocarbons,3685,3781_00_00_00_14
Water - Hydrocarbons,4357,1892_00_00_00_14
Water - Hydrocarbons,3685,3814_00_00_00_14
Water - Hydrocarbons,3697,4254_00_00_00_14
Water - Hydrocarbons,4081,145_00_00_00_14
Water - Hydrocarbons,4081,292_00_00_00_14
Water - Hydrocarbons,4081,4069_00_00_00_14
Water - Hydrocarbons,4081,5053_00_00_00_14
Water - Hydrocarbons,4100,146_00_00_00_14
Water - Hydrocarbons,4102,204_00_00_00_14
Water - Hydrocarbons,4353,1436_00_00_00_14
Water - Hydrocarbons,4353,3938_00_00_00_14
Water - Hydrocarbons,692,1433_00_00_00_14
Water - Hydrocarbons,706n1,1102_00_00_00_14
Water - Hydrocarbons,706n2,1563_00_00_00_14
Water - Hydrocarbons,1435,1571_00_00_00_14
Water - Hydrocarbons,145,351_00_00_00_14
Water - Hydrocarbons,1947,215_00_00_00_14
Water - Hydrocarbons,1947,256_00_00_00_14
Water - Hydrocarbons,209,1356_00_00_00_14
Water - Hydrocarbons,209,1373_00_00_00_14
Water - Hydrocarbons,1867,329_00_00_00_14
Water - Hydrocarbons,2831,2876_00_00_00_04
Water - Hydrocarbons,2863d2,140_00_00_00_14
Water - Hydrocarbons,4357,1894_00_00_00_14
Water - Hydrocarbons,3221,4217_00_00_00_14
Water - Hydrocarbons,3226n1,141_00_00_00_14
Water - Hydrocarbons,4428,5682_00_00_00_01
Water - Hydrocarbons,3228,1405_00_00_00_14
Water - Hydrocarbons,4445,4353_00_00_00_14
Water - Hydrocarbons,643,205_00_00_00_14
Water - Hydrocarbons,3601,53_00_00_00_14
Water - Hydrocarbons,3601,898_00_00_00_14
Water - Hydrocarbons,3669,146_00_00_00_14
Water - Hydrocarbons,3670,2364_00_00_00_14
Water - Hydrocarbons,3684,1101_00_00_00_14
Water - Hydrocarbons,3684,1258_00_00_00_14
Water - Hydrocarbons,3684,3818_00_00_00_14
Water - Hydrocarbons,3684,3828_00_00_00_14
Water - Hydrocarbons,3684,3840_00_00_00_14
Water - Hydrocarbons,3684,3863_00_00_00_14
Water - Hydrocarbons,3684,3876_00_00_00_14
Water - Hydrocarbons,3684,3892_00_00_00_14
Water - Hydrocarbons,3685,1090_00_00_00_14
Water - Hydrocarbons,3685,1095_00_00_00_14
Water - Hydrocarbons,3685,1266_00_00_00_14
Water - Hydrocarbons,3685,1558_00_00_00_14
Water - Hydrocarbons,3685,1579_00_00_00_14
Water - Hydrocarbons,3685,3875_00_00_00_14
Water - Hydrocarbons,3685,3890_00_00_00_14
Water - Hydrocarbons,3697,1627_00_00_00_14
Water - Hydrocarbons,4081,3747_00_00_00_14
Water - Hydrocarbons,4100,4401_00_00_00_14
Water - Hydrocarbons,4100,4403_00_00_00_14
Water - Hydrocarbons,4102,292_00_00_00_14
Water - Hydrocarbons,4300,1100_00_00_00_14
Water - Hydrocarbons,432,620_00_00_00_14
Water - Hydrocarbons,4353,1440_00_00_00_14
Water - Hydrocarbons,4406,1088_00_00_00_14
Water - Hydrocarbons,4406,1548_00_00_00_14
Water - Hydrocarbons,4406,3820_00_00_00_14
Water - Hydrocarbons,4406,3821_00_00_00_14
Water - Hydrocarbons,4406,3829_00_00_00_14
Water - Hydrocarbons,4406,3863_00_00_00_14
Water - Hydrocarbons,4406,3872_00_00_00_14
Water - Hydrocarbons,4406,3895_00_00_00_14
Water - Hydrocarbons,4406,3901_00_00_00_14
Water - Hydrocarbons,1867,74_00_00_00_14
Water - Hydrocarbons,2319,316_00_00_00_14
Water - Hydrocarbons,549,91_00_00_00_14
Water - Hydrocarbons,706n2,1096_00_00_00_14
Water - Hydrocarbons,4428,2136_00_00_00_14
Water - Hydrocarbons,4435,4481_00_00_00_14
Water - Hydrocarbons,706n2,5313_00_00_00_14
Water - Hydrocarbons,709,95_00_00_00_14
Water - Hydrocarbons,741,1880_00_00_00_14
Water - Hydrocarbons,886,280_00_00_00_14
Water - Hydrocarbons,982,147_00_00_00_14
Water - Hydrocarbons,10366,1330_00_00_00_14
Water - Hydrocarbons,1435,1545_00_00_00_14
Water - Hydrocarbons,1981,204_00_00_00_14
Water - Hydrocarbons,209,1388_00_00_00_14
Water - Hydrocarbons,2863,146_00_00_00_14
Water - Hydrocarbons,2879,148_00_00_00_14
Water - Hydrocarbons,3221,4206_00_00_00_14
Water - Hydrocarbons,3226n1,145_00_00_00_14
Water - Hydrocarbons,3226n1,1475_00_00_00_14
Water - Hydrocarbons,3226n1,4443_00_00_00_14
Water - Hydrocarbons,3226n2,148_00_00_00_14
Water - Hydrocarbons,3228,4261_00_00_00_14
Water - Hydrocarbons,3601,273_00_00_00_14
Water - Hydrocarbons,1867,257_00_00_00_14
Water - Hydrocarbons,4428,2056_00_00_00_14
Water - Hydrocarbons,3669,315_00_00_00_14
Water - Hydrocarbons,4428,2143_00_00_00_14
Water - Hydrocarbons,3684,1095_00_00_00_14
Water - Hydrocarbons,3684,3898_00_00_00_14
Water - Hydrocarbons,4428,5681_00_00_00_01
Water - Hydrocarbons,3685,1268_00_00_00_14
Water - Hydrocarbons,4464,5406_00_00_00_14
Water - Hydrocarbons,3685,1564_00_00_00_14
Water - Hydrocarbons,643,2851_00_00_00_14
Water - Hydrocarbons,3685,3844_00_00_00_14
Water - Hydrocarbons,4102,303_00_00_00_14
Water - Hydrocarbons,4353,1295_00_00_00_14
Water - Hydrocarbons,4406,1082_00_00_00_14
Water - Hydrocarbons,4406,1094_00_00_00_14
Water - Hydrocarbons,60,312_00_00_00_14
Water - Hydrocarbons,605,1879_00_00_00_14
Water - Hydrocarbons,643u1,198_00_00_00_14
Water - Hydrocarbons,643u1,319_00_00_00_14
Water - Hydrocarbons,643u2,198_00_00_00_14
Water - Hydrocarbons,706n1,4415_00_00_00_14
Water - Hydrocarbons,741,2060_00_00_00_14
Water - Hydrocarbons,786,76_00_00_00_14
Water - Hydrocarbons,1867,106_00_00_00_14
Water - Hydrocarbons,1981,155_00_00_00_14
Water - Hydrocarbons,10350,1028_00_00_00_14
Water - Hydrocarbons,10350,274_00_00_00_14
Water - Hydrocarbons,2720,77_00_00_00_14
Water - Hydrocarbons,4435,4043_00_00_00_14
Water - Hydrocarbons,10366,1325_00_00_00_14
Water - Hydrocarbons,4464,5391_00_00_00_14
Water - Hydrocarbons,1435,5312_00_00_00_14
Water - Hydrocarbons,677,246_00_00_00_14
Water - Hydrocarbons,1981,1272_00_00_00_14
Water - Hydrocarbons,2043,159_00_00_00_14
Water - Hydrocarbons,209,1335_00_00_00_14
Water - Hydrocarbons,209,1354_00_00_00_14
Water - Hydrocarbons,2321,2805_00_00_00_14
Water - Hydrocarbons,2663,333_00_00_00_14
Water - Hydrocarbons,2863,299_00_00_00_14
Water - Hydrocarbons,3221,1920_00_00_00_14
Water - Hydrocarbons,3226n1,3070_00_00_00_14
Water - Hydrocarbons,3226n1,3072_00_00_00_14
Water - Hydrocarbons,3226n1,3076_00_00_00_14
Water - Hydrocarbons,3226n1,93_00_00_00_14
Water - Hydrocarbons,3226n2,212_00_00_00_14
Water - Hydrocarbons,3227,1531_00_00_00_14
Water - Hydrocarbons,3601,2714_00_00_00_14
Water - Hydrocarbons,3608,4341_00_00_00_14
Water - Hydrocarbons,3684,1089_00_00_00_14
Water - Hydrocarbons,3684,1090_00_00_00_14
Water - Hydrocarbons,3684,1536_00_00_00_14
Water - Hydrocarbons,3684,3842_00_00_00_14
Water - Hydrocarbons,3684,3888_00_00_00_14
Water - Hydrocarbons,3685,3840_00_00_00_14
Water - Hydrocarbons,3685,4549_00_00_00_14
Water - Hydrocarbons,3697,4274_00_00_00_14
Water - Hydrocarbons,4081,146_00_00_00_14
Water - Hydrocarbons,4100,10056_00_00_00_14
Water - Hydrocarbons,4100,4404_00_00_00_14
Water - Hydrocarbons,4102,3756_00_00_00_14
Water - Hydrocarbons,4300,1086_00_00_00_14
Water - Hydrocarbons,4357,1889_00_00_00_14
Water - Hydrocarbons,4406,1550_00_00_00_14
Water - Hydrocarbons,4406,3830_00_00_00_14
Water - Hydrocarbons,4406,5313_00_00_00_14
Water - Hydrocarbons,605,2057_00_00_00_14
Water - Hydrocarbons,605,2060_00_00_00_14
Water - Hydrocarbons,605,4763_00_00_00_14
Water - Hydrocarbons,692,140_00_00_00_14
Water - Hydrocarbons,692,3636_00_00_00_14
Water - Hydrocarbons,706n1,1531_00_00_00_14
Water - Hydrocarbons,706n1,1552_00_00_00_14
Water - Hydrocarbons,706n2,1101_00_00_00_14
Water - Hydrocarbons,1867,52_00_00_00_14
Water - Hydrocarbons,1930,90_00_00_00_14
Water - Hydrocarbons,706n2,1554_00_00_00_14
Water - Hydrocarbons,706n2,2650_00_00_00_14
Water - Hydrocarbons,706n2,5311_00_00_00_14
Water - Hydrocarbons,741,1891_00_00_00_14
Water - Hydrocarbons,847,299_00_00_00_14
Water - Hydrocarbons,10350,1029_00_00_00_14
Water - Hydrocarbons,1435,1092_00_00_00_14
Water - Hydrocarbons,1435,1593_00_00_00_14
Water - Hydrocarbons,1947,212_00_00_00_14
Water - Hydrocarbons,2071,863_00_00_00_14
Water - Hydrocarbons,3221,4275_00_00_00_14
Water - Hydrocarbons,3226n2,1466_00_00_00_14
Water - Hydrocarbons,3226n2,3070_00_00_00_14
Water - Hydrocarbons,3226n2,4443_00_00_00_14
Water - Hydrocarbons,3601,2702_00_00_00_14
Water - Hydrocarbons,3601,903_00_00_00_14
Water - Hydrocarbons,3684,1093_00_00_00_14
Water - Hydrocarbons,3684,1263_00_00_00_14
Water - Hydrocarbons,3684,1267_00_00_00_14
Water - Hydrocarbons,3684,3819_00_00_00_14
Water - Hydrocarbons,3684,3849_00_00_00_14
Water - Hydrocarbons,3684,3853_00_00_00_14
Water - Hydrocarbons,3684,4549_00_00_00_14
Water - Hydrocarbons,3684,4560_00_00_00_14
Water - Hydrocarbons,3697,4251_00_00_00_14
Water - Hydrocarbons,4081,3742_00_00_00_14
Water - Hydrocarbons,4081,3750_00_00_00_14
Water - Hydrocarbons,4100,4048_00_00_00_14
Water - Hydrocarbons,2825,949_00_00_00_02
Water - Hydrocarbons,4428,2131_00_00_00_14
Water - Hydrocarbons,4100,4402_00_00_00_14
Water - Hydrocarbons,4102,4542_00_00_00_14
Water - Hydrocarbons,4428,2137_00_00_00_14
Water - Hydrocarbons,4220,10238_00_00_00_14
Water - Hydrocarbons,4300,1092_00_00_00_14
Water - Hydrocarbons,4300,1103_00_00_00_14
Water - Hydrocarbons,4357,1883_00_00_00_14
Water - Hydrocarbons,4404,5441_00_00_00_14
Water - Hydrocarbons,4406,1102_00_00_00_14
Water - Hydrocarbons,4406,3819_00_00_00_14
Water - Hydrocarbons,4406,3827_00_00_00_14
Water - Hydrocarbons,4406,3831_00_00_00_14
Water - Hydrocarbons,4406,3837_00_00_00_14
Water - Hydrocarbons,4406,5309_00_00_00_14
Water - Hydrocarbons,706n2,1093_00_00_00_14
Water - Hydrocarbons,10350,277_00_00_00_14
Water - Hydrocarbons,10350,3145_00_00_00_14
Water - Hydrocarbons,1435,5313_00_00_00_14
Water - Hydrocarbons,1981,92_00_00_00_14
Water - Hydrocarbons,2011,75_00_00_00_14
Water - Hydrocarbons,2015,299_00_00_00_14
Water - Hydrocarbons,2663,226_00_00_00_14
Water - Hydrocarbons,2663,228_00_00_00_14
Water - Hydrocarbons,3225,181_00_00_00_14
Water - Hydrocarbons,3226n1,4438_00_00_00_14
Water - Hydrocarbons,3226n2,1272_00_00_00_14
Water - Hydrocarbons,3227,1092_00_00_00_14
Water - Hydrocarbons,3227,1093_00_00_00_14
Water - Hydrocarbons,3227,1099_00_00_00_14
Water - Hydrocarbons,3227,1583_00_00_00_14
Water - Hydrocarbons,3227,1588_00_00_00_14
Water - Hydrocarbons,1867,64_00_00_00_14
Water - Hydrocarbons,1981,212_00_00_00_14
Water - Hydrocarbons,3228,3726_00_00_00_14
Water - Hydrocarbons,2825,951_00_00_00_02
Water - Hydrocarbons,3325,4010_00_00_00_14
Water - Hydrocarbons,3401,282_00_00_00_14
Water - Hydrocarbons,4464,5744_00_00_00_14
Water - Hydrocarbons,3512,1295_00_00_00_14
Water - Hydrocarbons,3601,66_00_00_00_14
Water - Hydrocarbons,3654,91_00_00_00_14
Water - Hydrocarbons,3684,3782_00_00_00_14
Water - Hydrocarbons,3684,3830_00_00_00_14
Water - Hydrocarbons,3684,3887_00_00_00_14
Water - Hydrocarbons,3685,1534_00_00_00_14
Water - Hydrocarbons,3685,1535_00_00_00_14
Water - Hydrocarbons,3685,1753_00_00_00_14
Water - Hydrocarbons,3685,3870_00_00_00_14
Water - Hydrocarbons,3685,3879_00_00_00_14
Water - Hydrocarbons,3685,5312_00_00_00_14
Water - Hydrocarbons,3697,4242_00_00_00_14
Water - Hydrocarbons,4081,2628_00_00_00_14
Water - Hydrocarbons,4081,3638_00_00_00_14
Water - Hydrocarbons,4100,1429_00_00_00_14
Water - Hydrocarbons,4300,1097_00_00_00_14
Water - Hydrocarbons,4357,1875_00_00_00_14
Water - Hydrocarbons,4406,1558_00_00_00_14
Water - Hydrocarbons,4406,1565_00_00_00_14
Water - Hydrocarbons,4406,1566_00_00_00_14
Water - Hydrocarbons,4406,3874_00_00_00_14
Water - Hydrocarbons,4406,3900_00_00_00_14
Water - Hydrocarbons,4406,4417_00_00_00_14
Water - Hydrocarbons,60,292_00_00_00_14
Water - Hydrocarbons,1867,66_00_00_00_14
Water - Hydrocarbons,692,1429_00_00_00_14
Water - Hydrocarbons,692,299_00_00_00_14
Water - Hydrocarbons,2825,950_00_00_00_02
Water - Hydrocarbons,4428,1872_00_00_00_14
Water - Hydrocarbons,706n1,1086_00_00_00_14
Water - Hydrocarbons,706n1,1571_00_00_00_14
Water - Hydrocarbons,4428,2134_00_00_00_14
Water - Hydrocarbons,706n2,1571_00_00_00_14
Water - Hydrocarbons,4428,2135_00_00_00_14
Water - Hydrocarbons,741,2054_00_00_00_14
Water - Hydrocarbons,847,314_00_00_00_14
Water - Hydrocarbons,10366,1322_00_00_00_14
Water - Hydrocarbons,10366,1328_00_00_00_14
Water - Hydrocarbons,1947,250_00_00_00_14
Water - Hydrocarbons,1947d2,219_00_00_00_14
Water - Hydrocarbons,303,1399_00_00_00_14
Water - Hydrocarbons,3221,4213_00_00_00_14
Water - Hydrocarbons,3221,4215_00_00_00_14
Water - Hydrocarbons,3221,4261_00_00_00_14
Water - Hydrocarbons,3226n2,4442_00_00_00_14
Water - Hydrocarbons,4428,2058_00_00_00_14
Water - Hydrocarbons,3227,3847_00_00_00_14
Water - Hydrocarbons,677,245_00_00_00_14
Water - Hydrocarbons,3405,181_00_00_00_14
Water - Hydrocarbons,3601,257_00_00_00_14
Water - Hydrocarbons,3601,52_00_00_00_14
Water - Hydrocarbons,3669,212_00_00_00_14
Water - Hydrocarbons,3669,92_00_00_00_14
Water - Hydrocarbons,3670,1077_00_00_00_14
Water - Hydrocarbons,3670,4402_00_00_00_14
Water - Hydrocarbons,3670,4403_00_00_00_14
Water - Hydrocarbons,3684,1558_00_00_00_14
Water - Hydrocarbons,3684,5310_00_00_00_14
Water - Hydrocarbons,3685,1102_00_00_00_14
Water - Hydrocarbons,3685,1556_00_00_00_14
Water - Hydrocarbons,3685,1571_00_00_00_14
Water - Hydrocarbons,3685,1762_00_00_00_14
Water - Hydrocarbons,3685,1771_00_00_00_14
Water - Hydrocarbons,3685,4546_00_00_00_14
Water - Hydrocarbons,3685,5309_00_00_00_14
Water - Hydrocarbons,3697,4252_00_00_00_14
